Incident Number,Exposure Number,ID,Address,Incident Date,Call Number,Alarm DtTm,Arrival DtTm,Close DtTm,City,zipcode,Battalion,Station Area,Box,Suppression Units,Suppression Personnel,EMS Units,EMS Personnel,Other Units,Other Personnel,First Unit On Scene,Estimated Property Loss,Estimated Contents Loss,Fire Fatalities,Fire Injuries,Civilian Fatalities,Civilian Injuries,Number of Alarms,Primary Situation,Mutual Aid,Action Taken Primary,Action Taken Secondary,Action Taken Other,Detector Alerted Occupants,Property Use,Area of Fire Origin,Ignition Cause,Ignition Factor Primary,Ignition Factor Secondary,Heat Source,Item First Ignited,Human Factors Associated with Ignition,Structure Type,Structure Status,Floor of Fire Origin,Fire Spread,No Flame Spread,Number of floors with minimum damage,Number of floors with significant damage,Number of floors with heavy damage,Number of floors with extreme damage,Detectors Present,Detector Type,Detector Operation,Detector Effectiveness,Detector Failure Reason,Automatic Extinguishing System Present,Automatic Extinguishing Sytem Type,Automatic Extinguishing Sytem Perfomance,Automatic Extinguishing Sytem Failure Reason,Number of Sprinkler Heads Operating,Supervisor District,neighborhood_district,point,data_as_of,data_loaded_at
20030971,0,200309710,355 SERRANO DR 12THFL,2020/03/11,200711342,2020/03/11 09:52:29 AM,2020/03/11 10:00:17 AM,2020/03/11 10:40:04 AM,San Francisco,94132,B08,19,8581,3,11,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,"400 Residential, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,7,Lakeshore,POINT (-122.480546 37.718962),2020/03/11 10:40:04 AM,2025/03/16 02:20:48 AM
20030977,0,200309770,2210 CLAY STREET,2020/03/11,200711422,2020/03/11 10:07:17 AM,2020/03/11 10:11:33 AM,2020/03/11 10:20:07 AM,San Francisco,94115,B04,38,3361,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,UUU Undetermined,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.429521 37.791376),2020/03/11 10:20:07 AM,2025/03/16 02:20:48 AM
20030978,0,200309780,750 HOWARD STREET,2020/03/11,200711438,2020/03/11 10:10:22 AM,2020/03/11 10:16:35 AM,2020/03/11 10:33:17 AM,San Francisco,94103,B03,01,2214,3,11,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,"500 Mercantile, business, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.401761 37.784271),2020/03/11 10:33:17 AM,2025/03/16 02:20:48 AM
20030982,0,200309820,GOUGH STREET,2020/03/11,200711485,2020/03/11 10:19:26 AM,2020/03/11 10:22:00 AM,2020/03/11 10:22:33 AM,San Francisco,94109,B02,05,3262,2,9,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Western Addition,POINT (-122.424109 37.782475),2020/03/11 10:22:33 AM,2025/03/16 02:20:48 AM
20030983,0,200309830,1663 MISSION STREET,2020/03/11,200711500,2020/03/11 10:22:31 AM,2020/03/11 10:26:34 AM,2020/03/11 10:31:22 AM,San Francisco,94103,B02,36,5116,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,86 Investigate,,,,599 Business office,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Mission,POINT (-122.419542 37.771054),2020/03/11 10:31:22 AM,2025/03/16 02:20:48 AM
20030995,0,200309950,1135 STANYAN STREET,2020/03/11,200711643,2020/03/11 10:49:15 AM,2020/03/11 10:51:46 AM,2020/03/11 11:09:43 AM,San Francisco,94117,B05,12,5261,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,63 Restore fire alarm system,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Inner Sunset,POINT (-122.452472 37.76359),2020/03/11 11:09:43 AM,2025/03/16 02:20:48 AM
20030999,0,200309990,1338 STOCKTON STREET,2020/03/11,200711687,2020/03/11 10:59:01 AM,2020/03/11 11:00:49 AM,2020/03/11 11:13:43 AM,San Francisco,94133,B01,02,1333,3,11,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Chinatown,POINT (-122.408613 37.798019),2020/03/11 11:13:43 AM,2025/03/16 02:20:48 AM
20031003,0,200310030,LAGUNA STREET,2020/03/11,200711737,2020/03/11 11:13:24 AM,2020/03/11 11:18:53 AM,2020/03/11 11:19:13 AM,San Francisco,94102,B02,36,3415,2,9,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Hayes Valley,POINT (-122.425515 37.772734),2020/03/11 11:19:13 AM,2025/03/16 02:20:48 AM
20031012,0,200310120,417 STOCKTON STREET,2020/03/11,200711829,2020/03/11 11:33:58 AM,2020/03/11 11:39:30 AM,2020/03/11 11:43:21 AM,San Francisco,94108,B01,13,1324,3,11,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Financial District/South Beach,POINT (-122.407085 37.789621),2020/03/11 11:43:21 AM,2025/03/16 02:20:48 AM
20031014,0,200310140,1 THE,2020/03/11,200711848,2020/03/11 11:37:17 AM,2020/03/11 11:40:52 AM,2020/03/11 11:45:33 AM,San Francisco,94105,B03,35,0902,4,12,2,3,0,0,,,,0,0,0,0,1,552 Police matter,N None,86 Investigate,,,,"898 Dock, marina, pier, wharf",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Financial District/South Beach,POINT (-122.393413 37.795204),2020/03/11 11:45:33 AM,2025/03/16 02:20:48 AM
20031015,0,200310150,1400 BAKER STREET,2020/03/11,200711851,2020/03/11 11:38:22 AM,2020/03/11 11:40:50 AM,2020/03/11 12:13:57 PM,San Francisco,94115,B05,10,4262,3,10,0,0,0,0,,,,0,0,0,0,1,"730 System malfunction, other",N None,63 Restore fire alarm system,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Japantown,POINT (-122.44292 37.783975),2020/03/11 12:13:57 PM,2025/03/16 02:20:48 AM
20031017,0,200310170,AVENUE  EAST,2020/03/11,200711861,2020/03/11 11:41:19 AM,2020/03/11 11:41:19 AM,2020/03/11 12:28:09 PM,Treasure Isla,94130,B03,48,2931,2,9,0,0,0,0,,,,0,0,0,0,1,522 Water or steam leak,N None,64 Shut down system,,,,"519 Food and beverage sales, grocery store",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Treasure Island,POINT (-122.37389 37.827559),2020/03/11 12:28:09 PM,2025/03/16 02:20:48 AM
20031028,0,200310280,1808 WEDEMEYER STREET,2020/03/11,200711977,2020/03/11 12:02:46 PM,2020/03/11 12:07:10 PM,2020/03/11 12:36:03 PM,Presidio,94129,B07,31,4623,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,63 Restore fire alarm system,,,599 Business office,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Presidio,POINT (-122.474499 37.787912),2020/03/11 12:36:03 PM,2025/03/16 02:20:48 AM
20031031,0,200310310,939 EDDY STREET,2020/03/11,200711993,2020/03/11 12:06:26 PM,2020/03/11 12:08:38 PM,2020/03/11 12:14:27 PM,San Francisco,94109,B02,05,3262,4,16,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,63 Restore fire alarm system,,,UUU Undetermined,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Western Addition,POINT (-122.423109 37.782533),2020/03/11 12:14:27 PM,2025/03/16 02:20:48 AM
20031052,0,200310520,1 101SB  SOUTH,2020/03/11,200712201,2020/03/11 12:52:45 PM,2020/03/11 01:01:59 PM,2020/03/11 01:17:53 PM,San Francisco,94103,B02,29,2345,1,5,0,0,0,0,,,,0,0,0,0,1,551 Assist police or other governmental agency,N None,45 Remove hazard,,,,961 Highway or divided highway,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Potrero Hill,POINT (-122.40315 37.751183),2020/03/11 01:17:53 PM,2025/03/16 02:20:48 AM
20031057,0,200310570,427 FILLMORE STREET,2020/03/11,200712223,2020/03/11 12:58:30 PM,2020/03/11 01:02:03 PM,2020/03/11 01:16:42 PM,San Francisco,94117,B05,06,3531,3,11,0,0,0,0,,,,0,0,0,0,1,736 CO detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Hayes Valley,POINT (-122.430775 37.773306),2020/03/11 01:16:42 PM,2025/03/16 02:20:48 AM
20031061,0,200310610,289 9TH AVENUE,2020/03/11,200712262,2020/03/11 01:05:35 PM,2020/03/11 01:07:54 PM,2020/03/11 01:15:49 PM,San Francisco,94118,B07,31,7136,3,10,0,0,0,0,,,,0,0,0,0,1,"113 Cooking fire, confined to container",N None,86 Investigate,63 Restore fire alarm system,,1 Detector alerted occupants,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Inner Richmond,POINT (-122.467734 37.783042),2020/03/11 01:15:49 PM,2025/03/16 02:20:48 AM
20031069,0,200310690,DONNER AVENUE,2020/03/11,200712322,2020/03/11 01:18:38 PM,2020/03/11 01:24:26 PM,2020/03/11 02:17:04 PM,San Francisco,94124,B10,17,6537,1,4,1,2,0,0,,,,0,0,0,0,1,"311 Medical assist, assist EMS crew",N None,31 Provide first aid & check for injuries,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Bayview Hunters Point,POINT (-122.394592 37.724727),2020/03/11 02:17:04 PM,2025/03/16 02:20:48 AM
20031092,0,200310920,1 THE,2020/03/11,200712540,2020/03/11 02:08:57 PM,2020/03/11 02:26:23 PM,2020/03/11 02:54:30 PM,San Francisco,94105,B03,35,0902,1,4,0,0,0,0,,,,0,0,0,0,1,551 Assist police or other governmental agency,N None,"70 Assistance, other",,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Financial District/South Beach,POINT (-122.393413 37.795204),2020/03/11 02:54:30 PM,2025/03/16 02:20:48 AM
20031095,0,200310950,274 BRANNAN STREET,2020/03/11,200712578,2020/03/11 02:18:11 PM,2020/03/11 02:21:55 PM,2020/03/11 02:27:17 PM,San Francisco,94107,B03,08,2153,3,10,0,0,0,0,,,,0,0,0,0,1,"740 Unintentional transmission of alarm, other",N None,86 Investigate,,,,599 Business office,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.391596 37.782326),2020/03/11 02:27:17 PM,2025/03/16 02:20:48 AM
20031096,0,200310960,19TH AVENUE,2020/03/11,200712579,2020/03/11 02:18:19 PM,2020/03/11 02:42:27 PM,2020/03/11 02:43:14 PM,San Francisco,94132,B08,19,7413,1,4,0,0,0,0,,,,0,0,0,0,1,"311 Medical assist, assist EMS crew",N None,"70 Assistance, other",,,,UUU Undetermined,,,,,,,,,,,,NA,,,,,,,,,,,,,,,7,West of Twin Peaks,POINT (-122.475102 37.734623),2020/03/11 02:43:14 PM,2025/03/16 02:20:48 AM
20031105,0,200311050,1499 CALIFORNIA STREET,2020/03/11,200712625,2020/03/11 02:28:01 PM,2020/03/11 02:31:45 PM,2020/03/11 02:38:17 PM,San Francisco,94109,B04,41,1635,3,10,0,0,0,0,,,,0,0,0,0,1,"744 Detector activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.418942 37.79073),2020/03/11 02:38:17 PM,2025/03/16 02:20:48 AM
20031110,0,200311100,1855 KEARNY ST 112,2020/03/11,200712670,2020/03/11 02:37:28 PM,2020/03/11 02:41:15 PM,2020/03/11 02:48:31 PM,San Francisco,94133,B01,28,1255,1,4,0,0,0,0,,,,0,0,0,0,1,554 Assist invalid,N None,71 Assist physically disabled,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,North Beach,POINT (-122.406974 37.805114),2020/03/11 02:48:31 PM,2025/03/16 02:20:48 AM
20031114,0,200311140,1070 GREEN ST 18TH,2020/03/11,200712749,2020/03/11 02:55:24 PM,2020/03/11 02:57:01 PM,2020/03/11 03:15:20 PM,San Francisco,94133,B01,41,1533,8,29,1,2,1,2,,,25,0,0,0,0,1,111 Building fire,N None,11 Extinguishment by fire service personnel,,,,429 Multifamily dwelling,"25 Bathroom, checkroom, lavatory, locker room",2 Unintentional,11 Abandoned or discarded materials or products,,12 Radiated or conducted heat from operating equipment,33 Linen; other than bedding,N None,1 Enclosed building,2 In normal use,8,,NO,,,,,U Undetermined,,,,,U Undetermined,,,,,3,Russian Hill,POINT (-122.416726 37.798605),2020/03/11 03:15:20 PM,2025/03/16 02:20:48 AM
20031117,0,200311170,WAYLAND STREET,2020/03/11,200712776,2020/03/11 03:02:20 PM,2020/03/11 03:06:35 PM,2020/03/11 03:08:29 PM,San Francisco,94134,B10,42,6332,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,86 Investigate,,,,"000 Property Use, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Portola,POINT (-122.409027 37.724885),2020/03/11 03:08:29 PM,2025/03/16 02:20:48 AM
20031120,0,200311200,CENTRAL AVENUE,2020/03/11,200712811,2020/03/11 03:09:53 PM,2020/03/11 03:15:54 PM,2020/03/11 03:57:09 PM,San Francisco,94117,B05,21,4356,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Golden Gate Park,POINT (-122.444217 37.77321),2020/03/11 03:57:09 PM,2025/03/16 02:20:48 AM
20031133,0,200311330,886 COLBY STREET,2020/03/11,200712955,2020/03/11 03:46:35 PM,2020/03/11 03:50:45 PM,2020/03/11 04:15:38 PM,San Francisco,94134,B09,44,6322,3,10,0,0,0,0,,,,0,0,0,0,1,"600 Good intent call, other",N None,"22 Rescue, remove from harm",,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Portola,POINT (-122.410124 37.719403),2020/03/11 04:15:38 PM,2025/03/16 02:20:48 AM
20031134,0,200311340,1 POLK ST 15TH,2020/03/11,200712963,2020/03/11 03:48:43 PM,2020/03/11 03:51:19 PM,2020/03/11 04:11:26 PM,San Francisco,94102,B02,36,3111,8,29,1,2,1,2,,,,0,0,0,0,1,"113 Cooking fire, confined to container",N None,86 Investigate,,,1 Detector alerted occupants,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Tenderloin,POINT (-122.417626 37.776527),2020/03/11 04:11:26 PM,2025/03/16 02:20:48 AM
20031148,0,200311480,5179 DIAMOND HEIGHTS BL 110,2020/03/11,200713180,2020/03/11 04:31:59 PM,2020/03/11 04:39:38 PM,2020/03/11 04:53:05 PM,San Francisco,94131,B06,26,8163,1,5,1,2,0,0,,,,0,0,0,0,1,552 Police matter,N None,52 Forcible entry,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Noe Valley,POINT (-122.4401 37.74574),2020/03/11 04:53:05 PM,2025/03/16 02:20:48 AM
20031149,0,200311490,350 HARBOR ROAD,2020/03/11,200713184,2020/03/11 04:32:56 PM,2020/03/11 04:36:50 PM,2020/03/11 04:42:59 PM,San Francisco,94124,B10,17,0666,3,10,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,"213 Elementary school, including kindergarten",,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Bayview Hunters Point,POINT (-122.380658 37.733668),2020/03/11 04:42:59 PM,2025/03/16 02:20:48 AM
20031160,0,200311600,JONES STREET,2020/03/11,200713333,2020/03/11 04:59:26 PM,2020/03/11 05:02:14 PM,2020/03/11 05:02:28 PM,San Francisco,94109,B01,03,1463,2,9,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.413545 37.788597),2020/03/11 05:02:28 PM,2025/03/16 02:20:48 AM
20031162,0,200311620,FILLMORE STREET,2020/03/11,200713348,2020/03/11 05:02:36 PM,2020/03/11 05:05:01 PM,2020/03/11 05:05:18 PM,San Francisco,94115,B05,05,3534,2,9,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Western Addition,POINT (-122.431765 37.778631),2020/03/11 05:05:18 PM,2025/03/16 02:20:48 AM
20031165,0,200311650,1200 CORTLAND AVENUE,2020/03/11,200713386,2020/03/11 05:12:04 PM,2020/03/11 05:15:38 PM,2020/03/11 05:30:47 PM,San Francisco,94110,B10,32,5725,1,4,0,0,0,0,,,,0,0,0,0,1,"320 Emergency medical service incident, other",N None,31 Provide first aid & check for injuries,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Bernal Heights,POINT (-122.411871 37.739697),2020/03/11 05:30:47 PM,2025/03/16 02:20:48 AM
20031168,0,200311680,KEARNY STREET,2020/03/11,200713408,2020/03/11 05:15:40 PM,2020/03/11 05:19:29 PM,2020/03/11 05:24:15 PM,San Francisco,94133,B01,28,1255,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,North Beach,POINT (-122.40715 37.806427),2020/03/11 05:24:15 PM,2025/03/16 02:20:48 AM
20031178,0,200311780,481 MINNA STREET,2020/03/11,200713491,2020/03/11 05:36:04 PM,2020/03/11 05:38:36 PM,2020/03/11 05:57:31 PM,San Francisco,94103,B03,01,2251,8,29,1,2,1,2,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.407521 37.780821),2020/03/11 05:57:31 PM,2025/03/16 02:20:48 AM
20031184,0,200311840,1482 5TH AVENUE,2020/03/11,200713557,2020/03/11 05:51:13 PM,2020/03/11 05:55:10 PM,2020/03/11 06:03:55 PM,San Francisco,94122,B08,12,7326,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,7,Inner Sunset,POINT (-122.461708 37.760852),2020/03/11 06:03:55 PM,2025/03/16 02:20:48 AM
20031188,0,200311880,125 CAMBON DR 12G,2020/03/11,200713568,2020/03/11 05:54:16 PM,2020/03/11 05:56:35 PM,2020/03/11 06:11:31 PM,San Francisco,94132,B08,19,8428,2,9,0,0,0,0,,,,0,0,0,0,1,"500 Service Call, other",N None,73 Provide manpower,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,7,Lakeshore,POINT (-122.47418 37.716828),2020/03/11 06:11:31 PM,2025/03/16 02:20:48 AM
20031189,0,200311890,1500 OCEAN AVENUE,2020/03/11,200713572,2020/03/11 05:54:50 PM,2020/03/11 05:58:06 PM,2020/03/11 05:58:32 PM,San Francisco,94112,B09,15,8474,2,9,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,7,West of Twin Peaks,POINT (-122.458251 37.7244),2020/03/11 05:58:32 PM,2025/03/16 02:20:48 AM
20031190,0,200311900,18TH STREET,2020/03/11,200713587,2020/03/11 05:56:32 PM,2020/03/11 05:59:13 PM,2020/03/11 05:59:21 PM,San Francisco,94110,B02,07,5424,1,4,0,0,0,0,,,,0,0,0,0,1,611 Dispatched & canceled en route,N None,93 Cancelled en route,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.415 37.762099),2020/03/11 05:59:21 PM,2025/03/16 02:20:48 AM
20031198,0,200311980,2112 DIVISADERO STREET,2020/03/11,200713656,2020/03/11 06:10:35 PM,2020/03/11 06:13:47 PM,2020/03/11 06:27:01 PM,San Francisco,94115,B04,10,4161,3,10,0,0,0,0,,,,0,0,0,0,1,"746 Carbon monoxide detector activation, no CO",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.440574 37.789165),2020/03/11 06:27:01 PM,2025/03/16 02:20:48 AM
20031203,0,200312030,351 GEARY STREET,2020/03/11,200713741,2020/03/11 06:28:28 PM,2020/03/11 06:30:16 PM,2020/03/11 06:43:23 PM,San Francisco,94102,B01,03,1411,4,15,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Tenderloin,POINT (-122.409055 37.787185),2020/03/11 06:43:23 PM,2025/03/16 02:20:48 AM
20031210,0,200312100,3 BAYSIDE VILLAGE PLACE,2020/03/11,200713829,2020/03/11 06:48:07 PM,2020/03/11 06:53:05 PM,2020/03/11 07:00:41 PM,San Francisco,94107,B03,35,2134,3,10,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.389741 37.786171),2020/03/11 07:00:41 PM,2025/03/16 02:20:48 AM
20031212,0,200312120,299 ARGUELLO,2020/03/11,200713882,2020/03/11 06:56:50 PM,2020/03/11 07:00:33 PM,2020/03/11 07:03:50 PM,San Francisco,94118,B07,10,7114,3,10,0,0,0,0,,,,0,0,0,0,1,736 CO detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Inner Richmond,POINT (-122.459225 37.785122),2020/03/11 07:03:50 PM,2025/03/16 02:20:48 AM
20031217,0,200312170,15 MARINA,2020/03/11,200713947,2020/03/11 07:13:16 PM,2020/03/11 07:17:38 PM,2020/03/11 07:54:01 PM,San Francisco,94123,B04,16,3452,1,4,0,0,0,0,,,,0,0,0,0,1,"480 Attempted burning, illegal action, other",N None,"10 Fire control or extinguishment, other",,,,"519 Food and beverage sales, grocery store",,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Marina,POINT (-122.433011 37.804578),2020/03/11 07:54:01 PM,2025/03/16 02:20:48 AM
20031222,0,200312220,VAN NESS AVENUE,2020/03/11,200713976,2020/03/11 07:20:55 PM,2020/03/11 07:24:20 PM,2020/03/11 07:28:06 PM,San Francisco,94109,B04,41,3152,1,4,0,0,0,0,,,,0,0,0,0,1,"150 Outside rubbish fire, other",N None,11 Extinguishment by fire service personnel,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Marina,POINT (-122.423606 37.796691),2020/03/11 07:28:06 PM,2025/03/16 02:20:48 AM
20031227,0,200312270,2150 THE,2020/03/11,200713992,2020/03/11 07:24:19 PM,2020/03/11 07:27:01 PM,2020/03/11 07:39:14 PM,San Francisco,94133,B01,28,0939,4,15,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,"898 Dock, marina, pier, wharf",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,North Beach,POINT (-122.409827 37.808591),2020/03/11 07:39:14 PM,2025/03/16 02:20:48 AM
20031229,0,200312290,2125 BRYANT STREET,2020/03/11,200714010,2020/03/11 07:29:07 PM,2020/03/11 07:33:01 PM,2020/03/11 07:38:47 PM,San Francisco,94110,B06,07,5451,1,5,0,0,0,0,,,,0,0,0,0,1,"555 Defective elevator, no occupants",N None,"00 Action taken, other",,,,"400 Residential, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.409882 37.760135),2020/03/11 07:38:47 PM,2025/03/16 02:20:48 AM
20031235,0,200312350,145 TAYLOR STREET,2020/03/11,200714040,2020/03/11 07:39:09 PM,2020/03/11 07:43:07 PM,2020/03/11 08:38:29 PM,San Francisco,94102,B03,03,1453,4,16,0,0,0,0,,5000,10,0,0,0,0,1,"113 Cooking fire, confined to container",N None,62 Restore sprinkler or fire protection system,,,1 Detector alerted occupants,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.410939 37.783626),2020/03/11 08:38:29 PM,2025/03/16 02:20:48 AM
20031238,0,200312380,861 CLAYTON ST 2,2020/03/11,200714063,2020/03/11 07:42:46 PM,2020/03/11 07:46:04 PM,2020/03/11 08:01:41 PM,San Francisco,94117,B05,12,5151,3,10,0,0,0,0,,,,0,0,0,0,1,"746 Carbon monoxide detector activation, no CO",N None,84 Refer to proper authority,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Haight Ashbury,POINT (-122.447862 37.765827),2020/03/11 08:01:41 PM,2025/03/16 02:20:48 AM
20031242,0,200312420,704 ANDOVER STREET,2020/03/11,200714071,2020/03/11 07:46:04 PM,2020/03/11 07:48:59 PM,2020/03/11 07:56:15 PM,San Francisco,94110,B06,32,5751,1,4,0,0,0,0,,,,0,0,0,0,1,"500 Service Call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Bernal Heights,POINT (-122.416923 37.734756),2020/03/11 07:56:15 PM,2025/03/16 02:20:48 AM
20031245,0,200312450,1 SANSOME STREET,2020/03/11,200714091,2020/03/11 07:51:51 PM,2020/03/11 07:55:19 PM,2020/03/11 08:09:34 PM,San Francisco,94104,B01,13,1164,1,4,0,0,0,0,,,,0,0,0,0,1,323 Motor vehicle/pedestrian accident (MV Ped),N None,31 Provide first aid & check for injuries,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Financial District/South Beach,POINT (-122.40094 37.790485),2020/03/11 08:09:34 PM,2025/03/16 02:20:48 AM
20031246,0,200312460,17TH STREET,2020/03/11,200714109,2020/03/11 07:56:27 PM,2020/03/11 07:57:42 PM,2020/03/11 08:03:58 PM,San Francisco,94103,B02,29,2416,1,4,0,0,0,0,,,,0,0,0,0,1,323 Motor vehicle/pedestrian accident (MV Ped),N None,31 Provide first aid & check for injuries,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.407422 37.764488),2020/03/11 08:03:58 PM,2025/03/16 02:20:48 AM
20031247,0,200312470,PINE STREET,2020/03/11,200714119,2020/03/11 08:00:53 PM,2020/03/11 08:06:18 PM,2020/03/11 08:56:48 PM,San Francisco,94115,B04,38,3434,1,4,1,2,0,0,,,,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,"30 Emergency medical services, other",,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.432006 37.788159),2020/03/11 08:56:48 PM,2025/03/16 02:20:48 AM
